shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.4135363050423,-79.6688638430156,5,179.82
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.4141974696039,-79.6687136393019,6,254.25
4182d882-c70a-44a1-afec-35c88a51c655,44.4143637665727,-79.6687713067991,7,273.29
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.3962977466761,-79.7270946041998,103,13301.84
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.39607969,-79.72366027,108,13612.39
4182d882-c70a-44a1-afec-35c88a51c655,44.33854098,-79.72003714,138,17748.18
4182d882-c70a-44a1-afec-35c88a51c655,44.3255075410311,-79.7293610709525,154,19705.91
927ade34-3975-4e7e-b154-c6ced2302ffa,44.3640131114864,-79.6973365639188,29,5421.54
4182d882-c70a-44a1-afec-35c88a51c655,44.33089332,-79.70430153,170,22648.41
927ade34-3975-4e7e-b154-c6ced2302ffa,44.4001958240639,-79.6962215311491,47,10261.84
93907717-eb30-4895-8129-2e8b7cfe07f8,44.412305,-79.668844,1,33.35
50cabe2d-cffc-4408-a655-77cc879c3c26,44.41588126,-79.7010938,48,4023.37
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4170556317703,-79.6985707592236,50,4266.28
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.3494730800076,-79.6283437090125,25,6211.52
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.33993688,-79.7171497,52,7718.81
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.39053543,-79.71222054,68,8372.33
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.39616283,-79.72350518,58,5277.62
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.39104266,-79.67958159,121,18235.53
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3435366165175,-79.6783620186434,65,11049.02
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.37990156,-79.69372107,34,4882.06
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3916045600984,-79.6764779915754,129,18507.69
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4135644682386,-79.6689040761533,179,24772.54
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3910950387883,-79.679593966573,122,18241.43
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.349494537681,-79.6284389274382,28,6212.46
93907717-eb30-4895-8129-2e8b7cfe07f8,44.39832266,-79.71897992,61,7352.26
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.4071660582522,-79.7110093957788,47,5510.39
4182d882-c70a-44a1-afec-35c88a51c655,44.37892344,-79.70222961,85,10997.62
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.35598594,-79.70986103,70,11947.47
4182d882-c70a-44a1-afec-35c88a51c655,44.38162231,-79.70452881,83,10646.5
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4119031238946,-79.7036480497228,38,3533.79
f9e81123-679f-41c6-b74a-2862a878c601,44.412342397429,-79.6719235462563,31,1726.43
863a974c-073c-488e-b1ec-ffe314c0664b,44.4149082550352,-79.702395481014,72,7182.02
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3925599314598,-79.6881541841904,103,17648.74
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.414121,-79.683365,39,6840.13
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.33987811,-79.71668472,43,7840.72
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.39282082,-79.67315153,53,6360.22
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4004591942107,-79.6491442411628,144,20935.39
f9e81123-679f-41c6-b74a-2862a878c601,44.3787913876879,-79.7117747130384,58,7828.43
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3462413790355,-79.6365890874607,23,5288.89
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3493792026865,-79.702388775491,51,6484.37
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3519916744227,-79.6997199773622,56,10134.74
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.39170884,-79.67601842,130,18545.98
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.33921511,-79.72006099,40,7547.16
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.4016246140972,-79.7122217543257,135,19458.78
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4037489237636,-79.7243144943902,73,11180.92
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.38605848,-79.69723418,89,15438.28
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.39346245,-79.67096589,132,18991.98
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4033465923874,-79.7252116933591,75,11265.05
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.3759357557258,-79.6922553892288,78,17922.31
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.415373618327,-79.6592481231241,159,23737.3
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.370044,-79.669356,59,4046.94
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3759075925295,-79.6922460014967,79,13684.05
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.3785026299061,-79.6934610422528,75,13494.66
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.39285742,-79.71398784,127,18025.84
895dd5dc-6ea7-4d4e-b5e0-fd71448be289,44.38118332,-79.7248207,10,1809.38
863a974c-073c-488e-b1ec-ffe314c0664b,44.4124754913137,-79.6690891485864,108,11275.39
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.4112376517795,-79.7080120270259,107,22668.91
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3814385761881,-79.693722418021,31,4707.14
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4120865709833,-79.6691320639331,88,8154.67
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3862239,-79.69226406,89,14475.46
e9e6448a-d156-46ca-a881-68311f354235,44.3584893261486,-79.7154377231263,39,5760.06
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3450042082894,-79.671177076631,8,1090.92
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.39520833,-79.66276119,46,5470.65
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3914109425231,-79.6776473734965,125,18401.4
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3292599516666,-79.6885070019071,99,19501.66
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.388799630928,-79.6913313681681,3,235.91
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4151174673508,-79.6630407668972,167,24060.79
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.412475,-79.66909,180,24894.5
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3409076884547,-79.6614327634589,199,23250.56
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3769033910184,-79.6930328178954,77,13150.09
93907717-eb30-4895-8129-2e8b7cfe07f8,44.3845000496209,-79.7063584450697,70,9247.81
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4125822430753,-79.7031560536708,39,3592.5
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3373964331982,-79.6788255678907,78,14267.71
f9e81123-679f-41c6-b74a-2862a878c601,44.3454116571615,-79.7021891791123,91,12177.3
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.33854098,-79.72003714,138,17747.02
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.3451195136563,-79.6698119439311,105,13719.84
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.32445589,-79.71713784,169,21939.73
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3708985668956,-79.6746493682056,154,15188.87
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.32504571,-79.72906455,26,5465.63
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3949257966832,-79.6611350572786,45,5337.7
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.33929434,-79.7204554,72,13644.55
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3280100421912,-79.7333803614009,30,6144.54
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4135336228331,-79.6687860589496,95,8339.12
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3907989910997,-79.6981070976874,95,10444.6
50cabe2d-cffc-4408-a655-77cc879c3c26,44.3894998733594,-79.6905018781608,144,15555.1
e3f45360-dc41-408d-9866-59409689dba9,44.407827,-79.706456,93,12937.45
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3402780973043,-79.680277379487,0,0
863a974c-073c-488e-b1ec-ffe314c0664b,44.3876124418752,-79.6915520820302,3,53.17
863a974c-073c-488e-b1ec-ffe314c0664b,44.4145246991232,-79.7025282503681,71,7138.12
93907717-eb30-4895-8129-2e8b7cfe07f8,44.40946238,-79.6790649,16,1374.05
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.33954493,-79.71003526,49,9057.35
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.350515118272,-79.6300133842238,26,6387.62
e9e6448a-d156-46ca-a881-68311f354235,44.3323900897736,-79.6987932740923,20,2347.55
863a974c-073c-488e-b1ec-ffe314c0664b,44.3877106540031,-79.6910255963222,0,0
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3391009771288,-79.7086570983325,50,9177.48
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.34205309,-79.70697499,51,9531.71
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.33987811,-79.71668472,43,7836.78
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3532061,-79.72225259,68,10915.39
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.39663299,-79.68163124,15,1799.91
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4060477598677,-79.6633385881968,23,4085.78
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3308665949623,-79.7252586320197,36,7052.38
546995d3-51f8-4d2a-955c-6dda0b468fa2,44.3920139407733,-79.6924138273124,5,592.71
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.4155104109949,-79.6624962784348,150,24345.67
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.38419889,-79.69396387,25,4392.99
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.34041427,-79.71421573,44,8045.78
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4157196233105,-79.673357884488,32,5944.07
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.395352267942,-79.6650765636609,48,5655.6
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3562483403831,-79.6988965391455,59,10612.35
e3f45360-dc41-408d-9866-59409689dba9,44.4147567102168,-79.6631212331725,42,6888.21
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.376045726302,-79.6926724727555,40,5333.85
93907717-eb30-4895-8129-2e8b7cfe07f8,44.4063144568392,-79.7082158749232,49,5755.78
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.3738959300959,-79.6908320092929,31,1973.49
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3548817548085,-79.6992157220373,58,10458.39
e3f45360-dc41-408d-9866-59409689dba9,44.406942,-79.654712,24,4950.21
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.41804245,-79.69606761,54,4523.65
e9e6448a-d156-46ca-a881-68311f354235,44.34952889,-79.71017508,32,4629
e9e6448a-d156-46ca-a881-68311f354235,44.34217782,-79.70118081,24,3451.8
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3769033910184,-79.6930328178954,89,15702.11
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3228065563921,-79.7225281430798,20,4647.04
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.34390649,-79.70586621,52,9755.72
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3887921570279,-79.6912490987027,100,16457.16
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.3997564554069,-79.7295582133268,88,11880.64
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.39346245,-79.67096589,118,19340.3
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.396181070577,-79.7349065384213,92,12588.13
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.39626026,-79.73291097,96,12764.62
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3548817548085,-79.6992157220373,58,10454.45
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3482231705322,-79.7033530296894,54,10275.3
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.3973585604047,-79.7294750648424,100,13069.98
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.38697443,-79.70892086,122,17257.8
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3907137357349,-79.692794996224,100,15259.33
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3884479206247,-79.7055084071176,85,9747.89
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.35279936,-79.63652178,77,7395.53
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.33718263,-79.71954061,42,7978.6
f9e81123-679f-41c6-b74a-2862a878c601,44.4151625464538,-79.6711038950613,39,2341.38
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.37975077,-79.70266864,87,14995.68
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3642077961092,-79.697139692136,65,11513.39
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3878353767297,-79.6918825621535,95,16619.65
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3528312058944,-79.714388979339,53,9700.7
863a974c-073c-488e-b1ec-ffe314c0664b,44.4088545089277,-79.710430038597,61,6186.02
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4125281427744,-79.6717251929122,74,7529.86
f9e81123-679f-41c6-b74a-2862a878c601,44.4122320404538,-79.6724514002314,32,1770.09
e3f45360-dc41-408d-9866-59409689dba9,44.4072103147036,-79.6852266600863,80,9685
927ade34-3975-4e7e-b154-c6ced2302ffa,44.3524896209572,-79.6995981450684,24,4120.47
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3570355687759,-79.7055470767943,71,12309.52
927ade34-3975-4e7e-b154-c6ced2302ffa,44.3411071939833,-79.6795997499507,4,133.64
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.41534493,-79.65353099,27,1869.11
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3881521994041,-79.7060037594286,108,16435.69
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.3970501063496,-79.7280816571761,102,13187.25
f9e81123-679f-41c6-b74a-2862a878c601,44.413663593121,-79.6687007083633,27,1278.38
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3490801363635,-79.7025228859498,55,10391.14
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3618541575583,-79.6972496627122,62,11251.6
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.387615258114,-79.6914836628772,2,45.53
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4029979051946,-79.7273802594769,79,11442.76
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.406942,-79.654712,150,22123.5
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3652002135038,-79.6967440662828,66,11628.06
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4154661545435,-79.6606348252675,160,23847.84
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4021986068606,-79.7289386230074,83,11598.97
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3914517041711,-79.6772243044275,126,18435.3
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3926209020398,-79.688338588907,108,17274.77
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3703768772112,-79.6707977158307,161,15501.42
4182d882-c70a-44a1-afec-35c88a51c655,44.33449674,-79.68796346,176,24009.97
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3409812154986,-79.6786196941835,67,11335.4
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.4146360108039,-79.6653246680096,156,24655.58
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.39053749,-79.68288564,61,7199.37
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.388809084292,-79.6912524517677,3,163.26
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.4100089152123,-79.673891523654,2,512.4
4182d882-c70a-44a1-afec-35c88a51c655,44.395352267942,-79.6650765636609,50,5660.85
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4117129691107,-79.7039570327504,37,3501.42
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.35114001,-79.70005527,55,10036.42
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3664460996655,-79.662775228189,171,16357.26
4182d882-c70a-44a1-afec-35c88a51c655,44.3757131323644,-79.6996274411456,87,11409.97
93907717-eb30-4895-8129-2e8b7cfe07f8,44.39290588,-79.71428337,64,8060.37
e3f45360-dc41-408d-9866-59409689dba9,44.3904032162099,-79.6854747104577,12,1385.9
9fab52eb-9ac6-46c8-96bc-937f3acf65b7,44.3907951565174,-79.6959222739027,9,751.28
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4118589197853,-79.6892214005787,60,5518.17
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3350790044713,-79.6855619362332,104,15240.26
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3872424098265,-79.6903288177149,101,11326.19
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3390133686508,-79.6803410775266,70,11689.54
50cabe2d-cffc-4408-a655-77cc879c3c26,44.4155224809362,-79.6535283120589,116,9934.88
863a974c-073c-488e-b1ec-ffe314c0664b,44.3846569588576,-79.706286025422,25,2131.51
c2a4f835-e13c-4507-9e39-0943c9f53dde,44.3518578462126,-79.6284671504993,1,6.24
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.35720901,-79.70564801,51,9261.96
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3952007231236,-79.665869156472,134,19440.4
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.38220464,-79.70471715,85,14652.16
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3308665949623,-79.7252586320197,33,6391.34
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.4123895331815,-79.6688631589968,93,8205.98
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4154789801079,-79.6611757465238,161,23890.8
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3904649246332,-79.6850867340929,113,17774.52
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3253194,-79.6872821,32,2633.14
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.38330295,-79.71526005,140,15717.91
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.4122475035338,-79.6722179455887,194,25434.44
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.391208254767,-79.679075013344,111,18640.84
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.4142605015195,-79.6688169043551,164,25043.21
4bfaaae7-c649-4dc8-a82f-0dcd03d5bc9f,44.3488058828637,-79.6700091098242,10,1610.32
e9e6448a-d156-46ca-a881-68311f354235,44.3453599122381,-79.7019716919644,26,3810.94
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.41822043,-79.69612789,48,8309.34
895dd5dc-6ea7-4d4e-b5e0-fd71448be289,44.3877731328072,-79.6918466959568,26,5426.44
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.36781897,-79.69000517,51,6592.03
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3393396937454,-79.7200672161619,41,7561.01
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.376627,-79.719061,14,2766.91
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3408564830337,-79.6787048684779,6,199.77
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.39134300638,-79.6769438429098,127,18460.63
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.39522877,-79.66530307,135,19485.45
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3826064099435,-79.7050870779209,86,14705.6
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3879125745167,-79.6933140532502,4,354.9
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.32269687,-79.72353994,22,4728.83
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.3383311830956,-79.6790575789844,80,14373.2
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3903343365498,-79.6925729808688,102,16658.21
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.35219286,-79.71402112,54,9777.42
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.39659223,-79.69624255,110,18446.81
4e7cc394-7da9-4bd5-b91f-3c22b3d6cbba,44.38553734,-79.69882951,8,879.52
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3715302271563,-79.677180032562,151,14975.73
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.39653309,-79.73525923,91,12540.02
895dd5dc-6ea7-4d4e-b5e0-fd71448be289,44.381728,-79.706946,16,3735.95
4182d882-c70a-44a1-afec-35c88a51c655,44.374732784911,-79.6904274636762,100,12422.9
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3327977855681,-79.6896603518522,108,19946.95
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.39732265,-79.73039499,99,12996.83
4182d882-c70a-44a1-afec-35c88a51c655,44.4141974696039,-79.6687136393019,6,254.25
4182d882-c70a-44a1-afec-35c88a51c655,44.4150209078205,-79.6658168533931,10,572.43
4182d882-c70a-44a1-afec-35c88a51c655,44.3738959300959,-79.6908320092929,102,12521.78
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.3961462018577,-79.7251875534766,105,13456.24
101c2c2f-1f1f-43bf-b133-5a2eeb4e7e42,44.4149431237545,-79.7026583375131,52,8948.53
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.32504571,-79.72906455,26,5464.18
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3454862,-79.66983149,207,25241.21
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4155533263417,-79.6616540647539,162,23929.65
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3914771801867,-79.6767204244128,128,18483.8
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.3409351618557,-79.6785790132012,112,14695.41
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.32879474,-79.72520113,30,6155.72
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4142605015195,-79.6688169043551,178,24694.89
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3915008262673,-79.6935777428552,106,16823.92
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.3327213426066,-79.6898749285862,18,1772.74
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.3762844429186,-79.6962639508405,80,13494.93
4182d882-c70a-44a1-afec-35c88a51c655,44.3340497401117,-79.6906619775248,174,23788.09
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3279738323673,-79.7328828115989,154,19693.22
ffd888c1-0461-4b28-a1ea-10224b7eba00,44.4068160299549,-79.6754365965984,6,925.63
863a974c-073c-488e-b1ec-ffe314c0664b,44.387578471609,-79.6910814771108,1,15.34
4182d882-c70a-44a1-afec-35c88a51c655,44.39520833,-79.66276119,48,5475.9
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3738959300959,-79.6908320092929,29,3550.53
863a974c-073c-488e-b1ec-ffe314c0664b,44.40923713,-79.67933789,88,9930.7
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.3730674161507,-79.6979667304276,42,6834.9
e9e6448a-d156-46ca-a881-68311f354235,44.3411206936562,-79.6800617501844,5,98.11
4182d882-c70a-44a1-afec-35c88a51c655,44.33625379,-79.71945808,139,18006.47
3237ca3b-f1ac-48a7-980c-9d18244b5bbd,44.32364713,-79.69352622,91,18482.79
efbf576e-8a9f-4573-8dfd-45c216b1f38a,44.415148076699,-79.6630126595544,107,9047.98
863a974c-073c-488e-b1ec-ffe314c0664b,44.41184,-79.689336,82,8781.93
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3733914242827,-79.6910479196379,72,12648.84
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.36170278,-79.70672568,73,12835.7
bbefbab1-dc85-4f94-b5b2-4658e307816d,44.35464896,-79.64176327,76,6931.11
93907717-eb30-4895-8129-2e8b7cfe07f8,44.40489571,-79.70689529,51,5969.76
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.4139091321176,-79.6707145673462,7,438.62
93907717-eb30-4895-8129-2e8b7cfe07f8,44.39053543,-79.71222054,66,8370.56
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.4121683783632,-79.6726336880108,193,25400.29
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4155774662243,-79.6620188452016,163,23958.73
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.368303529519,-79.6945996400475,70,12012.8
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.3843471636979,-79.7067782108056,71,9185.04
f9e81123-679f-41c6-b74a-2862a878c601,44.3489125847771,-79.6797302966382,99,14179.36
0a676ff3-1314-46a6-ba1b-d1eb14120c07,44.3907431448645,-79.6856035097755,105,18066.36
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.3952490028887,-79.6661373773895,50,5741.37
50cabe2d-cffc-4408-a655-77cc879c3c26,44.41059446701,-79.7063476762876,30,3245.37
e9e6448a-d156-46ca-a881-68311f354235,44.3368518386556,-79.6787888964994,12,681.43
863a974c-073c-488e-b1ec-ffe314c0664b,44.39039984,-79.69250726,7,466.51
ccbecb36-e881-4bcd-ba33-478f67e1f705,44.3751592561698,-79.6904408747221,74,12860.71
b8b26c2f-358a-41fc-828e-4e1fa8f4ff07,44.3508911651132,-79.6281996919395,109,23115.35
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4146816083599,-79.6655043760243,171,24322.4
e9658958-b62d-4fa6-8ac0-d1becdbaccf5,44.3379167817782,-79.6789985703825,108,15950.47
f9e81123-679f-41c6-b74a-2862a878c601,44.3960786907591,-79.7011062538676,52,5722.86
e94a03ac-5ab6-47f0-98dd-fdc5468f4e6b,44.3474291965148,-79.6696943811486,11,1456.61
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.38488824,-79.69991235,88,15189
162ac37d-fa48-4e85-9f25-48c512d2e21a,44.4017278791504,-79.7120956904945,58,6626.08
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4155318686683,-79.6533848138681,154,23086.52
6444fbc6-4fd5-4815-9ff3-00ad9fb8282d,44.4155104109949,-79.6624962784348,164,23997.35
d2167ad3-2b19-48da-9f63-c6ad1b446a8c,44.374456,-79.691067,83,15291.53
863a974c-073c-488e-b1ec-ffe314c0664b,44.3883986406564,-79.7102583772098,29,2701.67
db7c9177-79f1-4bfd-8ae2-1e878f5f7193,44.39634709,-79.65679556,39,4784.81
d9ae4601-58b0-47b8-b790-63d532d18e8e,44.3832618,-79.70394036,81,10381.47
bb87e1b5-d377-43af-bec1-714f55bcb1c8,44.3253194,-79.6872821,32,2633.14
